repo,numberOfLogicalLines,numberOfPhysicalLines,numberOfStrictModeGlobal,numberOfStrictModeLocal,numberOfWindowOnError,numberOfWindowOnErrorLines,numberOfWindowOnErrorEmptyHandler,numberOfWindowOnErrorOnNoUsageOfErrorArgument,numberOfWindowOnErrorUniqueStatement,numberOfWindowOnErrorUniqueConsole,numberOfWindowOnErrorThrows,numberOfWindowOnErrorThatThrows,numberOfWindowOnErrorRethrows,numberOfWindowOnErrorThatRethrows,numberOfWindowOnErrorReturns,numberOfWindowAddEventListener,numberOfWindowAddEventListenerLines,numberOfWindowAddEventListenerEmptyHandler,numberOfWindowAddEventListenerNoUsageOfErrorArgument,numberOfWindowAddEventListenerThatThrows,numberOfWindowAddEventListenerRethrows,numberOfWindowAddEventListenerThatRethrows,numberOfWindowAddEventListenerUniqueStatement,numberOfWindowAddEventListenerUniqueConsole,numberOfWindowAddEventListenerThrows,numberOfWindowAddEventListenerReturns,numberOfElementOnError,numberOfElementOnErrorLines,numberOfElementOnErrorEmptyHandler,numberOfElementOnErrorOnNoUsageOfErrorArgument,numberOfElementOnErrorUniqueStatement,numberOfElementOnErrorUniqueConsole,numberOfElementOnErrorThrows,numberOfElementOnErrorThatThrows,numberOfElementOnErrorRethrows,numberOfElementOnErrorThatRethrows,numberOfElementOnErrorReturns,tryCatchNumberOfTries,tryCatchNumberOfEmptyTries,tryCatchNumberOfTriesLines,tryCatchNumberOfTriesWithUniqueStatement,tryCatchNumberOfCatches,tryCatchNumberOfEmptyCatches,tryCatchNumberOfCatchesNoUsageOfErrorArgument,tryCatchNumberOfCatchesLines,tryCatchNumberOfCatchesWithUniqueConsole,tryCatchNumberOfCatchesWithUniqueStatement,tryCatchNumberOfContinuesOnCatches,tryCatchNumberOfThrowErrorsOnCatches,tryCatchNumberOfCatchesThatThrows,tryCatchNumberOfRethrowsOnCatches,tryCatchNumberOfCatchesThatRethrows,tryCatchNumberOfThrows,tryCatchNumberOfThrowsLiteral,tryCatchNumberOfThrowsErrorObjects,tryCatchNumberOfThrowPrimitiveTypesOnCatches,tryCatchNumberOfReturnsOnCatches,tryCatchNumberOfReturnsAnErrorOnCatches,tryCatchNumberOfBreaksOnCatches,tryCatchNumberOfBreaksOnCatchesUniqueStatement,tryCatchNumberOfFinallies,tryCatchNumberOfFinalliesLines,promiseNumberOfPromises,promiseNumberOfResolves,promiseNumberOfRejects,promiseNumberOfPromiseThens,promiseNumberOfPromiseThenFulfilledLines,promiseNumberOfPromiseThenRejectedLines,promiseNumberOfPromiseCatches,promiseNumberOfPromiseCatchesLines,promiseNumberOfEmptyFunctionsOnPromiseCatches,promiseNumberOfFunctionsOnCatchesNoUsageOfErrorArgument,promiseNumberOfCatchesWithNoArg,promiseNumberOfCatchesFunctionWithNoArg,promiseNumberOfCatchesWithUniqueConsole,promiseNumberOfCatchesWithUniqueStatement,promiseNumberOfThrowErrorsOnCatches,promiseNumberOfPromisesThatThrows,promiseNumberOfRethrowsOnCatches,promiseNumberOfPromisesThatRethrows,promiseNumberOfThrowPrimitiveTypesOnCatches,promiseNumberOfReturnsOnCatches,promiseNumberOfReturnsAnErrorOnCatches,promiseNumberOfBreaksOnCatches,promiseNumberOfChainingCatches,promiseNumberOfNonCaughtPromises,promiseNumberOfPromiseRaces,promiseNumberOfPromiseAll,asyncAwaitNumberOfAsyncs,asyncAwaitNumberOfAwaits,asyncAwaitNumberOfTries,asyncAwaitNumberOfTriesLines,asyncAwaitNumberOfCatches,asyncAwaitNumberOfEmptyCatches,asyncAwaitNumberOfCatchesNoUsageOfErrorArgument,asyncAwaitNumberOfCatchesLines,asyncAwaitNumberOfCatchesWithUniqueConsole,asyncAwaitNumberOfCatchesWithUniqueStatement,asyncAwaitNumberOfCatchesThrowError,asyncAwaitNumberOfAwaitErrorArgsOnCatches,asyncAwaitNumberOfCatchesThatThrows,asyncAwaitNumberOfCatchesRethrowError,asyncAwaitNumberOfCatchesThatThrowsNonErrorArg,asyncAwaitNumberOfThrowErrorsOnCatches,asyncAwaitNumberOfThrowsNonErrorArg,asyncAwaitNumberOfRethrowsOnCatches,asyncAwaitNumberOfCatchesThatRethrows,asyncAwaitNumberOfReturnsOnCatches,asyncAwaitNumberOfReturnsAnErrorOnCatches,asyncAwaitNumberOfCatchesThatReturnsAnError,asyncAwaitNumberOfBreaksOnCatches,asyncAwaitNumberOfBreaksOnCatchesUniqueStatement,asyncAwaitNumberOfFinallies,asyncAwaitNumberOfFinalliesLines,eventsNumberOfEventMethodsOn,eventsNumberOfEventMethodsOnce,eventsNumberOfEventMethodsEmit,eventsNumberOfEventOnLines,eventsNumberOfEventOnEmptyFunctions,eventsNumberOfEventOnNoUsageOfErrorArgument,eventsNumberOfEventOnWithUniqueConsole,eventsNumberOfEventOnWithUniqueStatement,eventsNumberOfEventOnceLines,eventsNumberOfEventOnceEmptyFunctions,eventsNumberOfEventOnceNoUsageOfErrorArgument,eventsNumberOfEventOnceWithUniqueConsole,eventsNumberOfEventOnceWithUniqueStatement,eventsNumberOfEventEmitLines,eventsNumberOfThrowErrorsOnCatches,eventsNumberOfEventsThatThrows,eventsNumberOfThrowPrimitiveTypesOnCatches,eventsNumberOfReturnsOnCatches,eventsNumberOfReturnsAnErrorOnCatches,eventsNumberOfBreaksOnCatches,eventsNumberOfRethrowsOnCatches,eventsNumberOfEventsThatRethrows,eventsNumberOfEventUncaughtException,eventsNumberOfEventUncaughtExceptionLines,eventsNumberOfUncaughtExceptionEmpty,eventsNumberOfUncaughtExceptionNoUsageOfErrorArgument,eventsNumberOfUncaughtExceptionWithUniqueStatement,eventsNumberOfUncaughtExceptionWithUniqueConsole,eventsNumberOfUncaughtExceptionReturns,eventsNumberOfUncaughtExceptionThrows,eventsNumberOfEventUnhandledRejection,eventsTotalOfStringEvents,eventsTotalOfEventsExceptStringType,callbacksNumberOfCallbackErrorFunctions,callbacksNumberOfFirstErrorArgFunctions,callbacksNumberOfEmptyCallbacks,callbacksNumberOfFunctionsNoUsageOfErrorArgument,callbacksNumberOfFunctionsWithUniqueConsole,callbacksNumberOfFunctionsWithUniqueStatement,callbacksNumberOfFunctionsWithUniqueErrorArg,callbacksNumberOfEmptyFunctionsWithUniqueErrorArg,callbacksNumberOfFunctionsNoUsageOfErrorArgumentWithUniqueErrorArg,callbacksNumberOfFunctionsWithUniqueErrorArgWithUniqueConsole,callbacksNumberOfFunctionsWithUniqueErrorArgWithUniqueStatement,callbacksNumberOfLinesOfFunctionsWithUniqueErrorArg,callbacksNumberOfThrows,callbacksNumberOfCallbacksThatThrows,callbacksNumberOfRethrows,callbacksNumberOfCallbacksThatRethrows,callbacksNumberOfReturnsOnCatches,callbacksNumberOfReturnsAnErrorOnCatches,callbacksNumberOfCatchesThatReturns,callbacksNumberOfCatchesThatReturnsAnErrorOnCatches,callbacksNumberOfBreaksOnCatches,callbacksNumberOfLines,asyncAwaitNumberOfCatchesThatReturns
lightbox.csv,1306,1306,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,6,6,0,6,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
mapbox-gl-js.csv,38397,38672,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,319,9,20,0,3,64,0,13,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,7,0,19,98,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,123,3,25,0,0,4,0,1,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,626,22,204,204,0,0,0,61,149,0,0,0,42,761,10,9,3,3,59,33,43,29,0,1522,
democracyos.csv,12579,12653,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,42,3,6,0,3,12,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,131,97,67,222,1196,1,98,152,0,1,0,4,0,19,11,11,9,9,0,16,11,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,311,260,0,5,3,149,103,0,2,0,20,437,14,14,10,10,418,268,244,211,3,2157,
JavaScript-Koans.csv,6015,6119,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,182,38,52,25,12,107,0,18,0,0,0,0,0,2,0,2,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,5,10,0,0,0,1,65,0,0,0,0,22,7,10,6,1,132,
tinymce.csv,1748,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,12,0,1,0,6,11,0,0,0,2,90,0,0,0,0,10,4,9,4,0,162,
Rocket.Chat.csv,107988.0,108021.0,3.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,3084.0,107.0,274.0,10.0,87.0,866.0,28.0,186.0,1.0,65.0,62.0,30.0,30.0,60.0,0.0,19.0,0.0,100.0,40.0,1.0,0.0,6.0,15.0,69.0,60.0,36.0,74.0,554.0,0.0,17.0,40.0,0.0,0.0,0.0,2.0,1.0,9.0,2.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,22.0,0.0,7.0,4.0,57.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,78.0,724.0,680.0,0.0,112.0,16.0,250.0,305.0,0.0,3.0,4.0,47.0,2708.0,19.0,19.0,12.0,12.0,618.0,204.0,385.0,195.0,29.0,7285.0,0.0
ratchet.csv,3027,3122,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,7,7,0,6,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,54,54,0,0,0,23,54,0,0,0,4,798,0,0,0,0,83,3,43,3,0,852,
raven-js.csv,94434,94508,5,3,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854,0,12112,2095,3851,1104,1802,6726,2,2581,0,748,748,619,619,424,0,129,0,1383,9,0,0,3,6,14,14,2,77,568,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,207,170,0,2,0,69,150,0,1,0,1,995,66,66,33,33,74,38,74,38,0,2050,
progressbar.js.csv,2572,2572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,1,0,29,
sinon.csv,825888,825889,128,4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11466,0,47995,6236,10907,3596,2728,16372,0,7212,0,514,514,514,514,451,0,0,0,2924,14,0,0,1320,3440,35,116,73,27,36,0,9,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5,1463,595,1,488,1,428,429,0,0,0,23,1770,239,239,83,83,1382,444,1131,358,2,10010,
